Text,IsToxic
"image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!",True
""":::::: Oh, shit! I genuinely did not mean to do that. I just saw Sarek's message and clicked 'undo' intending to delete it. Didn't notice that they also removed the passage at the same time! ╟─Tag►Africa, Asia and the UN─╢ 
""",True
"""

""""And on a personal note, the English are a race, and the so called """"Cornish"""" are mostly just a bunch of angry Celtic Whannabes."""" - what an ignorant, arrogant little shit you are D  And I knew it from the word go - insisting that the word """"English"""" should come before """"Cornish""""... er.... """"C"""" comes before the letter """"E"""".""",True
"Nee problem yenti babu. Kamma babu.
Why was I tagged with that caste above. Why did u make all those rubbish comments ?",True
"history of north korean aggression to south korea 

Are you korean? do you not understand the topic? im so sick and tired of you trying to act like you know whats best or whats black and white. that article is NOT a personal attack. it merely aims to list the chronical events of north korean aggression to the south. so if you dont know squat about korean history, or dont speak the language, i ask you to STFU and stop spending so much time on wikipedia.",True
"What a sham. HAHAHAHA.

HAHAHAHA. This is so funny. 

That poor guy is totally flustered and confused.
So, I am just gonna let him go. lol.
I doubt if he is in a state to understand anything anymore. It will only confuse him further. lol.

He actually inadvertently helped me. lol. I wanted to close those superflous accounts anyway. LOL.

The admins involved are misinformed and confused too, policy understanding and applicability went for a toss, even when the policy is quite explicit. But never mind them. lol. I guess, they cant be expected to spend their time to go thru ALL messages carefully to really and actually understand a situation, so they just act willy-nilly and haphazardly.

BTW, If that guy calls me a Vandal, then I WILL call and consider him a TROLL. And he knows that. lol. Perhaps I should have followed the policy of not feeding the troll. lol.

He started the issue. Why does he get so worked up then?

HAHAHAHAHAHAHAHAHA. He cant take it? HAHAHAHAHAHAHAHAHAHA.

LOL.

Anyway, Sue, I am gonna be quite busy. Important stuff coming up.
I am really going to enjoy.

Will log in only after quite a while. Have a few ideas which can change the technical and general policy of wiki in a very fundamental way. Will have to chat with the concerned guy at wiki.

Anyway, you too have fun Sue.

Enjoy.

HAHAHAHAHAHA.

That guy sure amused me muchly. LOL. HAHAHAHAHAHAAHAHAHA.

Bye.",True
"And you removed it! You numbskull! I don't care what you say anymore, this is my life! Go ahead with your own life, leave me alone! —",True
"You're the one who's acting moronic by bringing back pages like Zarbon's and Dodoria's for no apparent reason! As I've already explained in my edit summary, WP:DBZ is still discussing things and characters like Paikuhan are to be merged soon. Please be patient. Don't be a dick about it by complaining. Also, make sure you sign your posts using four tildes (~~~~), as it is hard to decifer who's leaving the comment. Power level (Dragon Ball)",True
"WTHell???
Is wrong with you? you can't just delete everyone's userboxes without asking them first",True
"""
That isnt going to work, and you dont seem stupid enough to think that it will. nableezy - """,True
"Fully  

My edit to the Stephen Lawrence article is fully sourced to the old version of the Met web-site.
Silly liar.",True
"Bullshit, ripe and steaming.  209.6.202.79",True
"""
I've had it, you ignorant fool. If it's called the """"Varia"""" Suit, why did Nintendo's page say """"Power"""" Suit? Moron.""",True
"""
The Graceful Slick....
Is non other than an ungraceful dick!86.142.21.50  """,True
If you don't think who started it is important I call YOU an IDIOT! IDIOT!,True
"SL93, I'm ready for an argument right fucking now. I'm sick and fucking tired of your goofball power play. Get a fucking life. You're a joke, a clown and no one will ever take your sorry ass seriously. Get fucked and leave me the fuck alone. I didn't start shit with you, so I don't get what your problem is. Twat.",True
Sorry bitch but the miz is a dumb faggot ass piece of shit that belongs in TNA hey he sucks so much ass he might be the champ in no time.,True
"probably that you are a german... fucking germans, nothing changes",True
"kinkeshi 

hi mate (i changed my name), guess what? the kinkeshi article has been deleted today with no warning. i let you imagine how i feel. thanks for your help so far. i'm sorry to tell but now i don't want to waste hours here, i planned to build the remaining PS2 kinnikuman games articles but not now, this site is really disgusting me, now i will fuck it for real, 永訣!",True
This IP is owned by a Nazi.,True
"""
Closing this thread, stupid IP editor was trying to promote his stupid site, thinking that it was a funny idea and forgetting that WP:Wikipedia is an encyclopedia~!  ♠♣♥♦™№1185©♪♫® 
""",True
"hey
why should i assume good faith when hes being a dick",True
"P 

 E 

 N 

 I 

 == S ==",True
@ Fine! Just get me out of here and let me be with Anime News Network and some of IMDb where I can find better cool guys and not ones that picky and snobbish like you. New Jersey sucks!,True
Shut up you faggot.  4 July 2005 01:23 (UTC),True
"Hey you, can you please tell me how the fuck my edit on the University of China page was considered a personal attack, when it was actually factual speaking?
03alpe01 is my name and we have the University of China, right here in Southampton,Poland!",True
"]
IT'S HER EXACT QUOTE.  WHAT CAN'T YOU UNDERSTAND??!  Here is the official press release:   Now, please, can we stop this nonsense?",True
"""

 Contested deletion 

This page should not be speedily deleted because... (It speaks the truth of my life. You don't know the hardships I've been through. If you and your Jew @$$ wants to decide my destiny and silence my First Amendment Rights, FUkYOU! Get your fat wikipedia @ss off of my profile. You might think you have a life or something. Going around saying, """"Whoopdie Fuckedy Doo!, Ima go around and delete some random persons Wikipedia Page!"""" FUkYOU! You don't choose what to do with my wikipedia page. Fukyou and fucyour mom.)   """,True
"I'm sick of your Britanniphobic edits!

I'm getting extremely sick of your avowedly Britanniphobic edits especially in relation to my numismatic articles! Please stop this at once! - ( )",True
"Stick it up your arse as far as it will go, then some more!",True
MONKEY MONKEY MONKEY MONKEY MONKEY MONKEY,True
"ISIS massacred many civilians, including children. So far, no actual sources reported ISIS in control.",True
"Crafty, bro, I was going to leave you a nice message about you being a fag or something, but I realized you actually are a fag. Sorry to hear, man.",True
"Your opinion, and you know what they say about opinions.... and timings of what? The fact that I happened to agree with someone too soon makes me automatically guilty? What an asinine proposition, coming from someone I was not even talking to. The jackassery abounds.",True
BASTARD picking on women- leave catherine alone,True
"""

 wake up call 

dont u dare send a message to my little johnny. he is only 24 years old and """"mentally handicapped"""" and he was playing with his brand new computer. who are you to tell  him what is wrong and what is right? leave the parenting up to me. you are some waste who works for wikipedia, go get a life you fat cow.""",True
"Ok, what is it 

Why are you such a queer.. you have no power, so why the FUCK are you acting like you do. Grow up you fucking stupid shit head cock eating bastard.. seriously! Get a life, you're just a 17 yo piece of shit.",True
YOU FUCKING IDIOT 75.125.163.147,True
"I was not trying to prove a point. Apparently it is people like you, and I am being rather chariatable here, that seem to judge without asking questions. I do hope that you read the above paragraph and in future LEAVE ME THE BLOODY HELL ALONE! I feel that you are not a neutral arbiter, and in fact are in league with this [{User:CFIF]] person, again I am being chariatible here!",True
"Widr's P3N15 

hey does anybody think that widr is all pissed off and angry all the time because he is sad about the size of his ding dong chingitty chong? 

thanks,
Widr's mom",True
go fuck your self asshole,True
"Hello, Brainwashed Vampire

I will squash the CCP like the cucaracha it is!

You are a pathetic, brainless excuse for a human being....don't you realize the Beijing is the land of Mordor where the evil lies????????????????????",True
